"disease","chiefdom","PHU","pop","epiweek","fyo","cas","dth"
"Malaria Positive","Yoni","MCHP Rokimbi","9999","2015-51","u","81",""
"Malaria Positive","Yoni","CHP Masengbeh","9999","2015-51","o","22",""
"Malaria Positive","Yoni","CHP Masengbeh","9999","2015-51","u","33",""
"Malaria Positive","Yoni","MCHP Matawa","9999","2015-51","o","10",""
"Malaria Positive","Yoni","MCHP Matawa","9999","2015-51","u","17",""
"Other disease","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-51","o","40",""
"Other disease","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-51","u","4",""
"Other disease","Kholifa Rowalla","Masanga Hosp","9999","2015-51","o","",""
"Other disease","Kholifa Rowalla","Masanga Hosp","9999","2015-51","u","2",""
"Other disease","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-51","o","52",""
"Other disease","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-51","u","52",""
"Other disease","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-51","o","10",""
"Other disease","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-51","u","76",""
"Other disease","Kholifa Rowalla","MCHP Mayossoh","9999","2015-51","o","7",""
"Other disease","Kholifa Rowalla","MCHP Mayossoh","9999","2015-51","u","22",""
"Other disease","Kholifa Rowalla","MCHP Mamuntha","9999","2015-51","o","46",""
"Other disease","Kholifa Rowalla","MCHP Mamuntha","9999","2015-51","u","13",""
"Other disease","Kafe Simira","MCHP Makonthandae","9999","2015-51","o","6",""
"Other disease","Kafe Simira","MCHP Makonthandae","9999","2015-51","u","12",""
"Other disease","Kalansogoia","MCHP Kemedugu","9999","2015-51","o","24",""
"Other disease","Kalansogoia","MCHP Kemedugu","9999","2015-51","u","14",""
"Other disease","Sambaya Bendugu","CHC Bendugu","9999","2015-51","o","9",""
"Other disease","Sambaya Bendugu","CHC Bendugu","9999","2015-51","u","4",""
"Other disease","Tane","CHC Matotoka","9999","2015-51","o","9",""
"Other disease","Tane","CHC Matotoka","9999","2015-51","u","52",""
"Other disease","Kunike Barina","CHC Makali","9999","2015-51","o","",""
"Other disease","Kunike Barina","CHC Makali","9999","2015-51","u","27",""
"Other disease","Kunike ","CHP Mamansosanka","9999","2015-51","o","10",""
"Other disease","Kunike ","CHP Mamansosanka","9999","2015-51","u","14",""
"Other disease","Gbonkolenken","Lion Heart Hospital","9999","2015-51","o","10",""
"Other disease","Gbonkolenken","Lion Heart Hospital","9999","2015-51","u","",""
"Other disease","Gbonkolenken","CHC Yele","9999","2015-51","o","11",""
"Other disease","Gbonkolenken","CHC Yele","9999","2015-51","u","6",""
"Other disease","Gbonkolenken","CHC Mayepoh","9999","2015-51","o","5",""
"Other disease","Gbonkolenken","CHC Mayepoh","9999","2015-51","u","2",""
"Other disease","Gbonkolenken","CHP Makonkorie","9999","2015-51","o","32",""
"Other disease","Gbonkolenken","CHP Makonkorie","9999","2015-51","u","14",""
"Other disease","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-51","o","6",""
"Other disease","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-51","u","9",""
"Other disease","Gbonkolenken","MCHP Mafay","9999","2015-51","o","3",""
"Other disease","Gbonkolenken","MCHP Mafay","9999","2015-51","u","21",""
"Other disease","Gbonkolenken","MCHP Warrima","9999","2015-51","o","1",""
"Other disease","Gbonkolenken","MCHP Warrima","9999","2015-51","u","",""
"Other disease","Gbonkolenken","CHC Manowo","9999","2015-51","o","",""
"Other disease","Gbonkolenken","CHC Manowo","9999","2015-51","u","1",""
"Other disease","Kholifa Mabang","CHC Mabang","9999","2015-51","o","63",""
"Other disease","Kholifa Mabang","CHC Mabang","9999","2015-51","u","41",""
"Other disease","Kholifa Mabang","MCHP Mamansokafla","9999","2015-51","o","18",""
"Other disease","Kholifa Mabang","MCHP Mamansokafla","9999","2015-51","u","13",""
"Other disease","Yoni","CHP Bakeloko","9999","2015-51","o","11",""
"Other disease","Yoni","CHP Bakeloko","9999","2015-51","u","18",""
"Other disease","Yoni","MCHP Rokimbi","9999","2015-51","o","5",""
"Other disease","Yoni","MCHP Rokimbi","9999","2015-51","u","8",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Mayossoh","9999","2015-52","o","",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Mayossoh","9999","2015-52","u","3",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Maborie","9999","2015-52","o","",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Maborie","9999","2015-52","u","5",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","CHP Mabom","9999","2015-52","o","4",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","CHP Mabom","9999","2015-52","u","9",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Mamuntha","9999","2015-52","o","2",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","MCHP Mamuntha","9999","2015-52","u","6",""
"Diarrhoea Severe dehydratation ","Kafe Simira","MCHP Mayassoh","9999","2015-52","o","4",""
"Diarrhoea Severe dehydratation ","Kafe Simira","MCHP Mayassoh","9999","2015-52","u","3",""
"Diarrhoea Severe dehydratation ","Kalansogoia","CHC Bumbuna","9999","2015-52","o","",""
"Diarrhoea Severe dehydratation ","Kalansogoia","CHC Bumbuna","9999","2015-52","u","1",""
"Diarrhoea Severe dehydratation ","Sambaya Bendugu","MCHP Kholifaga","9999","2015-52","o","1",""
"Diarrhoea Severe dehydratation ","Sambaya Bendugu","MCHP Kholifaga","9999","2015-52","u","2",""
"Diarrhoea Severe dehydratation ","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-52","o","",""
"Diarrhoea Severe dehydratation ","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-52","u","6",""
"Diarrhoea Severe dehydratation ","Tane","MCHP Mathonkara","9999","2015-52","o","",""
"Diarrhoea Severe dehydratation ","Tane","MCHP Mathonkara","9999","2015-52","u","4",""
"Diarrhoea Severe dehydratation ","Tane","MCHP Masankoro","9999","2015-52","o","",""
"Diarrhoea Severe dehydratation ","Tane","MCHP Masankoro","9999","2015-52","u","1",""
"Diarrhoea Severe dehydratation ","Kunike Barina","CHC Makali","9999","2015-52","o","2",""
"Diarrhoea Severe dehydratation ","Kunike Barina","CHC Makali","9999","2015-52","u","2",""
"Diarrhoea Severe dehydratation ","Kunike ","MCHP Magbanto Bana","9999","2015-52","o","",""
"Diarrhoea Severe dehydratation ","Kunike ","MCHP Magbanto Bana","9999","2015-52","u","2",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","CHC Mayepoh","9999","2015-52","o","",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","CHC Mayepoh","9999","2015-52","u","3",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Yeben","9999","2015-52","o","1",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Yeben","9999","2015-52","u","4",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Maraka","9999","2015-52","o","",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Maraka","9999","2015-52","u","3",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Mabarr Polie","9999","2015-52","o","",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Mabarr Polie","9999","2015-52","u","7",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Mafay","9999","2015-52","o","11",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Mafay","9999","2015-52","u","6",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","CHC Manowo","9999","2015-52","o","",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","CHC Manowo","9999","2015-52","u","4",""
"Diarrhoea Severe dehydratation ","Kholifa Mabang","CHC Mabang","9999","2015-52","o","3",""
"Diarrhoea Severe dehydratation ","Kholifa Mabang","CHC Mabang","9999","2015-52","u","",""
"Diarrhoea Severe dehydratation ","Kholifa Mabang","MCHP Mamansokafla","9999","2015-52","o","1",""
"Diarrhoea Severe dehydratation ","Kholifa Mabang","MCHP Mamansokafla","9999","2015-52","u","2",""
"Diarrhoea Severe dehydratation ","Malal Mara","MCHP Kiampkakolo","9999","2015-52","o","",""
"Diarrhoea Severe dehydratation ","Malal Mara","MCHP Kiampkakolo","9999","2015-52","u","3",""
"Diarrhoea Severe dehydratation ","Yoni","CHC  Mathoir","9999","2015-52","o","",""
"Diarrhoea Severe dehydratation ","Yoni","CHC  Mathoir","9999","2015-52","u","1",""
"Diarrhoea Severe dehydratation ","Yoni","CHP Masengbeh","9999","2015-52","o","1",""
"Diarrhoea Severe dehydratation ","Yoni","CHP Masengbeh","9999","2015-52","u","7",""
"Diarrhoea Severe dehydratation ","Yoni","MCHP Matawa","9999","2015-52","o","2",""
"Diarrhoea Severe dehydratation ","Yoni","MCHP Matawa","9999","2015-52","u","3",""
"Dysentery (Bloody Diarrhea)","Gbonkolenken","MCHP Yeben","9999","2015-52","o","1",""
"Dysentery (Bloody Diarrhea)","Gbonkolenken","MCHP Yeben","9999","2015-52","u","",""
"Dysentery (Bloody Diarrhea)","Malal Mara","MCHP Kiampkakolo","9999","2015-52","o","",""
"Dysentery (Bloody Diarrhea)","Malal Mara","MCHP Kiampkakolo","9999","2015-52","u","1",""
"Dysentery (Bloody Diarrhea)","Yoni","CHP Masengbeh","9999","2015-52","o","1",""
"Dysentery (Bloody Diarrhea)","Yoni","CHP Masengbeh","9999","2015-52","u","",""
"Severe Malnutrition","Kholifa Rowalla","MCHP Masoko","9999","2015-52","o","",""
"Severe Malnutrition","Kholifa Rowalla","MCHP Masoko","9999","2015-52","u","3",""
"Severe Malnutrition","Kholifa Rowalla","CHP Mabom","9999","2015-52","o","",""
"Severe Malnutrition","Kholifa Rowalla","CHP Mabom","9999","2015-52","u","2",""
"Severe Malnutrition","Gbonkolenken","Lion Heart Hospital","9999","2015-52","o","",""
"Severe Malnutrition","Gbonkolenken","Lion Heart Hospital","9999","2015-52","u","5",""
"Severe Malnutrition","Gbonkolenken","CHC Yele","9999","2015-52","o","",""
"Severe Malnutrition","Gbonkolenken","CHC Yele","9999","2015-52","u","3",""
"Severe Malnutrition","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-52","o","",""
"Severe Malnutrition","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-52","u","3",""
"Severe Malnutrition","Yoni","CHC Hinistas Mile 91","9999","2015-52","o","",""
"Severe Malnutrition","Yoni","CHC Hinistas Mile 91","9999","2015-52","u","2",""
"Sever Pneumonia","Kholifa Rowalla","MCHP Masoko","9999","2015-52","o","",""
"Sever Pneumonia","Kholifa Rowalla","MCHP Masoko","9999","2015-52","u","32",""
"Sever Pneumonia","Kholifa Rowalla","CHP Mabom","9999","2015-52","o","14",""
"Sever Pneumonia","Kholifa Rowalla","CHP Mabom","9999","2015-52","u","10",""
"Sever Pneumonia","Kholifa Rowalla","MCHP Magbass","9999","2015-52","o","4",""
"Sever Pneumonia","Kholifa Rowalla","MCHP Magbass","9999","2015-52","u","10",""
"Sever Pneumonia","Kholifa Rowalla","MCHP Mamuntha","9999","2015-52","o","6",""
"Sever Pneumonia","Kholifa Rowalla","MCHP Mamuntha","9999","2015-52","u","40",""
"Sever Pneumonia","Kafe Simira","MCHP Mayassoh","9999","2015-52","o","7",""
"Sever Pneumonia","Kafe Simira","MCHP Mayassoh","9999","2015-52","u","9",""
"Sever Pneumonia","Kalansogoia","CHC Bumbuna","9999","2015-52","o","1",""
"Sever Pneumonia","Kalansogoia","CHC Bumbuna","9999","2015-52","u","4",""
"Sever Pneumonia","Kalansogoia","New Ferengbeya","9999","2015-52","o","",""
"Sever Pneumonia","Kalansogoia","New Ferengbeya","9999","2015-52","u","13",""
"Sever Pneumonia","Sambaya Bendugu","MCHP Kholifaga","9999","2015-52","o","4",""
"Sever Pneumonia","Sambaya Bendugu","MCHP Kholifaga","9999","2015-52","u","2",""
"Sever Pneumonia","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-52","o","6",""
"Sever Pneumonia","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-52","u","20",""
"Sever Pneumonia","Tane","MCHP Masankoro","9999","2015-52","o","1",""
"Sever Pneumonia","Tane","MCHP Masankoro","9999","2015-52","u","8",""
"Sever Pneumonia","Kunike Barina","CHC Makali","9999","2015-52","o","",""
"Sever Pneumonia","Kunike Barina","CHC Makali","9999","2015-52","u","8",""
"Sever Pneumonia","Kunike ","CHC Masingbi","9999","2015-52","o","",""
"Sever Pneumonia","Kunike ","CHC Masingbi","9999","2015-52","u","8",""
"Sever Pneumonia","Kunike ","MCHP Maconteh Thama","9999","2015-52","o","4",""
"Sever Pneumonia","Kunike ","MCHP Maconteh Thama","9999","2015-52","u","8",""
"Sever Pneumonia","Gbonkolenken","Lion Heart Hospital","9999","2015-52","o","5",""
"Sever Pneumonia","Gbonkolenken","Lion Heart Hospital","9999","2015-52","u","10",""
"Sever Pneumonia","Gbonkolenken","CHC Yele","9999","2015-52","o","1",""
"Sever Pneumonia","Gbonkolenken","CHC Yele","9999","2015-52","u","3",""
"Sever Pneumonia","Gbonkolenken","CHC Mayepoh","9999","2015-52","o","15",""
"Sever Pneumonia","Gbonkolenken","CHC Mayepoh","9999","2015-52","u","20",""
"Sever Pneumonia","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-52","o","1",""
"Sever Pneumonia","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-52","u","7",""
"Sever Pneumonia","Gbonkolenken","MCHP Mansumana","9999","2015-52","o","1",""
"Sever Pneumonia","Gbonkolenken","MCHP Mansumana","9999","2015-52","u","",""
"Sever Pneumonia","Gbonkolenken","MCHP Mafay","9999","2015-52","o","9",""
"Sever Pneumonia","Gbonkolenken","MCHP Mafay","9999","2015-52","u","21",""
"Sever Pneumonia","Gbonkolenken","CHC Manowo","9999","2015-52","o","2",""
"Sever Pneumonia","Gbonkolenken","CHC Manowo","9999","2015-52","u","11",""
"Sever Pneumonia","Kholifa Mabang","CHC Mabang","9999","2015-52","o","28",""
"Sever Pneumonia","Kholifa Mabang","CHC Mabang","9999","2015-52","u","52",""
"Sever Pneumonia","Kholifa Mabang","MCHP Mamansokafla","9999","2015-52","o","4",""
"Sever Pneumonia","Kholifa Mabang","MCHP Mamansokafla","9999","2015-52","u","4",""
"Sever Pneumonia","Malal Mara","MCHP Kiampkakolo","9999","2015-52","o","2",""
"Sever Pneumonia","Malal Mara","MCHP Kiampkakolo","9999","2015-52","u","6",""
"Sever Pneumonia","Yoni","CHP Masengbeh","9999","2015-52","o","",""
"Sever Pneumonia","Yoni","CHP Masengbeh","9999","2015-52","u","2",""
"Sever Pneumonia","Yoni","MCHP Matawa","9999","2015-52","o","2",""
"Sever Pneumonia","Yoni","MCHP Matawa","9999","2015-52","u","3",""
"Typhoid Fever","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-52","o","1",""
"Typhoid Fever","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-52","u","",""
"Typhoid Fever","Kholifa Rowalla","CHP Mabom","9999","2015-52","o","7",""
"Typhoid Fever","Kholifa Rowalla","CHP Mabom","9999","2015-52","u","9",""
"Typhoid Fever","Kunike Barina","CHC Makali","9999","2015-52","o","3",""
"Typhoid Fever","Kunike Barina","CHC Makali","9999","2015-52","u","",""
"Typhoid Fever","Gbonkolenken","Lion Heart Hospital","9999","2015-52","o","15",""
"Typhoid Fever","Gbonkolenken","Lion Heart Hospital","9999","2015-52","u","10",""
" Malaria cases","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-52","o","4",""
" Malaria cases","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-52","u","18",""
" Malaria cases","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-52","o","33",""
" Malaria cases","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-52","u","41",""
" Malaria cases","Kholifa Rowalla","MCHP Mabai","9999","2015-52","o","9",""
" Malaria cases","Kholifa Rowalla","MCHP Mabai","9999","2015-52","u","34",""
" Malaria cases","Kholifa Rowalla","MCHP Mayossoh","9999","2015-52","o","11",""
" Malaria cases","Kholifa Rowalla","MCHP Mayossoh","9999","2015-52","u","22",""
" Malaria cases","Kholifa Rowalla","MCHP Masoko","9999","2015-52","o","1",""
" Malaria cases","Kholifa Rowalla","MCHP Masoko","9999","2015-52","u","45",""
" Malaria cases","Kholifa Rowalla","MCHP Malone","9999","2015-52","o","16",""
" Malaria cases","Kholifa Rowalla","MCHP Malone","9999","2015-52","u","28",""
" Malaria cases","Kholifa Rowalla","CHP Mabom","9999","2015-52","o","54",""
" Malaria cases","Kholifa Rowalla","CHP Mabom","9999","2015-52","u","32",""
" Malaria cases","Kholifa Rowalla","MCHP Magbass","9999","2015-52","o","4",""
" Malaria cases","Kholifa Rowalla","MCHP Magbass","9999","2015-52","u","10",""
" Malaria cases","Kholifa Rowalla","MCHP Mamuntha","9999","2015-52","o","49",""
" Malaria cases","Kholifa Rowalla","MCHP Mamuntha","9999","2015-52","u","81",""
" Malaria cases","Kafe Simira","MCHP Makonthandae","9999","2015-52","o","3",""
" Malaria cases","Kafe Simira","MCHP Makonthandae","9999","2015-52","u","12",""
" Malaria cases","Kafe Simira","MCHP Mayassoh","9999","2015-52","o","14",""
" Malaria cases","Kafe Simira","MCHP Mayassoh","9999","2015-52","u","20",""
" Malaria cases","Kalansogoia","CHC Bumbuna","9999","2015-52","o","",""
" Malaria cases","Kalansogoia","CHC Bumbuna","9999","2015-52","u","20",""
" Malaria cases","Kalansogoia","MCHP Kathombo","9999","2015-52","o","5","1"
" Malaria cases","Kalansogoia","MCHP Kathombo","9999","2015-52","u","38",""
" Malaria cases","Kalansogoia","New Ferengbeya","9999","2015-52","o","",""
" Malaria cases","Kalansogoia","New Ferengbeya","9999","2015-52","u","38",""
" Malaria cases","Sambaya Bendugu","MCHP Kholifaga","9999","2015-52","o","25",""
" Malaria cases","Sambaya Bendugu","MCHP Kholifaga","9999","2015-52","u","25",""
" Malaria cases","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-52","o","15",""
" Malaria cases","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-52","u","22",""
" Malaria cases","Tane","MCHP Mathonkara","9999","2015-52","o","4",""
" Malaria cases","Tane","MCHP Mathonkara","9999","2015-52","u","18",""
" Malaria cases","Tane","MCHP Masankoro","9999","2015-52","o","1",""
" Malaria cases","Tane","MCHP Masankoro","9999","2015-52","u","7",""
" Malaria cases","Kunike Barina","CHC Makali","9999","2015-52","o","13",""
" Malaria cases","Kunike Barina","CHC Makali","9999","2015-52","u","12",""
" Malaria cases","Kunike Barina","MCHP Wonkibor","9999","2015-52","o","15",""
" Malaria cases","Kunike Barina","MCHP Wonkibor","9999","2015-52","u","20",""
" Malaria cases","Kunike ","CHC Masingbi","9999","2015-52","o","3",""
" Malaria cases","Kunike ","CHC Masingbi","9999","2015-52","u","24",""
" Malaria cases","Kunike ","CHP Mamansosanka","9999","2015-52","o","10",""
" Malaria cases","Kunike ","CHP Mamansosanka","9999","2015-52","u","15",""
" Malaria cases","Kunike ","MCHP Magbanto Bana","9999","2015-52","o","14",""
" Malaria cases","Kunike ","MCHP Magbanto Bana","9999","2015-52","u","21",""
" Malaria cases","Kunike ","MCHP Maconteh Thama","9999","2015-52","o","10",""
" Malaria cases","Kunike ","MCHP Maconteh Thama","9999","2015-52","u","16",""
" Malaria cases","Gbonkolenken","Lion Heart Hospital","9999","2015-52","o","25",""
" Malaria cases","Gbonkolenken","Lion Heart Hospital","9999","2015-52","u","30",""
" Malaria cases","Gbonkolenken","CHC Yele","9999","2015-52","o","11",""
" Malaria cases","Gbonkolenken","CHC Yele","9999","2015-52","u","21",""
" Malaria cases","Gbonkolenken","CHC Mayepoh","9999","2015-52","o","25",""
